[1.00791450e-02 7.09742436e-04 3.32374352e-01 1.44036406e-03
 2.67309524e-01 5.94740126e-08 3.33495653e-01 4.60985839e-08
 5.45909225e-02 1.90858655e-07]
[1.39099781e-25 1.00000000e+00 7.26013353e-31 2.26536300e-16
 6.47185480e-17 1.31673130e-40 4.11722882e-25 1.92440414e-21
 7.33260822e-29 2.92684379e-28]
[1.86310032e-04 1.34652874e-05 1.35367724e-06 2.69268427e-06
 5.55208377e-07 8.30418305e-01 1.48309886e-05 1.00949078e-01
 1.83908973e-02 5.00225112e-02]
[1.06973496e-02 4.27149877e-05 4.85225340e-03 4.28067475e-05
 6.87709297e-03 3.76214052e-06 2.89443485e-02 2.03778818e-06
 9.48527640e-01 9.99416862e-06]
[8.45399644e-07 3.35821824e-07 5.24419703e-10 1.39843874e-09
 5.48286503e-10 7.61053373e-01 1.73727931e-08 1.85124066e-01
 6.92188575e-03 4.68994742e-02]
[2.78047170e-08 8.48690793e-10 3.85689612e-13 4.08858128e-13
 1.57468671e-13 6.77788324e-01 8.26615285e-11 1.48942413e-01
 4.72086726e-03 1.68548368e-01]
[6.14930315e-07 2.13152463e-04 2.91518354e-01 2.11528477e-07
 5.78334003e-01 3.99788233e-22 1.29920881e-01 2.69714269e-18
 1.27826304e-05 2.01732851e-17]
[1.23451628e-04 7.48204010e-04 4.35056150e-01 2.41882068e-05
 3.20919578e-01 1.73112376e-14 2.42936084e-01 7.55461418e-13
 1.92344209e-04 5.48760495e-12]
[1.42254884e-07 6.78136683e-09 9.21090525e-12 1.18124170e-11
 4.76483378e-12 7.48626180e-01 8.08857756e-10 1.41459843e-01
 9.35605737e-03 1.00557770e-01]
[8.66216121e-04 5.42015104e-02 1.19265261e-06 9.42271327e-01
 2.54798509e-03 8.77818242e-11 1.10086193e-04 1.54333076e-07
 1.52092671e-06 7.66124104e-09]
[8.51143279e-08 2.52251954e-05 2.08130713e-01 9.85727749e-09
 6.90039847e-01 1.71207727e-25 1.01788194e-01 3.36956421e-21
 1.59264437e-05 8.60898220e-20]
[1.60517942e-27 1.04478347e-23 2.60818824e-42 7.18465999e-42
 7.01870471e-40 1.33011624e-06 7.01474913e-34 2.25854296e-03
 7.58899427e-13 9.97740127e-01]
[7.47432648e-01 1.98388749e-03 1.64764431e-03 6.32004042e-03
 1.61778944e-04 1.61249051e-08 2.42329673e-01 2.47756034e-08
 1.24087960e-04 1.99304305e-07]
[2.22584264e-03 9.67331407e-02 1.58735948e-02 3.88376979e-01
 4.74257322e-01 3.86557691e-11 2.22112547e-02 1.91219470e-08
 3.21845589e-04 2.16798919e-09]
[2.98910677e-16 1.05861490e-14 3.70664689e-25 1.18806225e-24
 5.35187131e-24 4.10948280e-03 2.57528951e-20 6.30220896e-02
 3.24084711e-07 9.32868104e-01]
[5.90015076e-02 1.70357270e-06 2.20868655e-03 1.51836815e-06
 1.71471481e-03 5.71610547e-11 1.12950965e-01 2.70844439e-11
 8.24120901e-01 2.61484155e-09]
[1.90293692e-04 1.09913829e-05 1.07395576e-06 2.27081701e-06
 4.26551251e-07 8.26127066e-01 1.32870849e-05 9.83792494e-02
 1.92417021e-02 5.60336389e-02]
[8.06654367e-01 7.45411475e-04 2.75674940e-04 8.40791577e-04
 1.46957474e-05 4.33405069e-11 1.91455102e-01 1.68844247e-10
 1.39528570e-05 3.61812274e-09]
[1.35192280e-03 1.02246127e-03 4.95783872e-01 1.58238806e-04
 1.98572829e-01 7.28649805e-11 3.02085924e-01 3.15776651e-10
 1.02474938e-03 2.32850333e-09]
[1.80056197e-06 8.37412022e-07 1.54990119e-09 4.62952485e-09
 1.22033198e-09 7.68158600e-01 4.59122807e-08 1.62134163e-01
 4.07988785e-03 6.56246573e-02]
[8.72127689e-05 3.70477813e-04 3.77174005e-01 1.73454919e-05
 3.79957611e-01 2.61007192e-15 2.41845864e-01 1.50471673e-13
 5.47484763e-04 1.15074913e-12]
[8.32813844e-02 4.47975141e-03 3.79753861e-01 3.57795817e-02
 1.36362339e-01 1.37185627e-04 3.31946838e-01 2.91675006e-05
 2.81732628e-02 5.66293355e-05]
[7.94019189e-01 7.83356165e-04 3.97428276e-04 1.12109560e-03
 2.30223871e-05 1.36302570e-10 2.03630118e-01 4.06132284e-10
 2.57829212e-05 7.32141820e-09]
[4.57399104e-06 3.83848193e-09 2.25107031e-08 2.13745726e-11
 9.17005874e-08 4.29246251e-08 1.71777513e-06 9.96398949e-08
 9.99992650e-01 7.97963163e-07]
[5.48479066e-08 1.48169638e-08 4.39526572e-12 9.41898128e-12
 3.32081070e-12 7.33110750e-01 3.45042342e-10 1.68888577e-01
 3.32639658e-03 9.46742070e-02]
[5.28745364e-03 3.36133732e-03 4.10947574e-01 3.47328317e-03
 2.63346702e-01 7.59081852e-09 3.10148150e-01 2.26528349e-08
 3.43541345e-03 5.58691077e-08]
[3.45038617e-02 1.83971966e-02 2.90966099e-01 1.16371970e-01
 2.71487249e-01 3.19395282e-06 2.61035911e-01 6.14998599e-06
 7.22383975e-03 4.52917778e-06]
[2.70975809e-03 4.47120877e-02 1.25234149e-05 9.46487175e-01
 5.57717909e-03 1.14193474e-08 4.83531075e-04 2.58219742e-06
 1.49700339e-05 1.82152915e-07]
[1.57954649e-03 9.17809325e-05 4.20227336e-05 8.61843274e-05
 2.05424993e-05 8.27983326e-01 2.49717710e-04 9.22745837e-02
 4.17620451e-02 3.59102505e-02]
[0.17176928 0.00487371 0.20624276 0.11074235 0.11054537 0.00371966
 0.28202971 0.00051319 0.10901095 0.00055303]
[1.30110010e-03 4.06084612e-06 1.86577958e-05 1.09704418e-06
 2.62714879e-05 3.26900718e-04 3.35865013e-04 1.33303183e-04
 9.97664317e-01 1.88426809e-04]
[1.15695235e-21 5.43068686e-18 2.39936394e-33 5.55117661e-32
 2.03814514e-31 7.12878059e-04 2.57623828e-27 6.38808648e-02
 1.07994788e-09 9.35406256e-01]
[9.98141107e-09 2.83415363e-06 2.18200710e-12 1.29579915e-10
 5.72527145e-11 2.42383944e-01 1.59023777e-10 7.41101952e-01
 3.21961779e-04 1.61892976e-02]
[5.01675868e-04 5.50184040e-02 5.95442782e-07 9.42270769e-01
 2.15043960e-03 8.25408349e-11 5.67405356e-05 1.90001627e-07
 1.17663494e-06 8.51666447e-09]
[2.20424806e-04 4.52844459e-04 4.03648996e-01 4.16886476e-05
 3.31880937e-01 2.82771510e-13 2.62508854e-01 5.25387545e-12
 1.24625437e-03 3.54914668e-11]
[6.69875791e-04 1.50818460e-03 3.52511074e-01 4.34823883e-04
 3.84477983e-01 5.04544789e-12 2.58205731e-01 1.04121808e-10
 2.19232736e-03 2.90386860e-10]
[2.90307216e-01 5.19137206e-02 1.27529934e-02 4.17871260e-01
 3.08577441e-02 1.56734238e-08 1.95952393e-01 1.65312413e-07
 3.44317683e-04 1.73790065e-07]
[3.78701844e-04 6.12742279e-02 1.94961851e-07 9.37123455e-01
 1.18874015e-03 3.56360712e-11 3.40356000e-05 1.46833691e-07
 4.93683435e-07 4.12602801e-09]
[1.08985254e-06 4.56771165e-10 2.57655077e-09 1.02917908e-12
 9.78570679e-09 2.45872666e-08 2.95062883e-07 5.55568571e-08
 9.99998015e-01 5.07065220e-07]
[1.19221141e-14 3.07183658e-08 3.69249355e-20 4.33624688e-17
 5.44888251e-17 8.13537926e-03 2.73636303e-17 9.90789999e-01
 3.21454004e-07 1.07426918e-03]
[3.14537696e-07 1.83607022e-05 3.13541449e-01 1.23040242e-08
 5.36217425e-01 8.03302380e-23 1.50173822e-01 1.72919288e-19
 4.86162803e-05 8.72032759e-18]
[8.32984276e-01 6.07325328e-04 9.67482476e-05 4.63061613e-04
 4.70802646e-06 2.98745037e-12 1.65839890e-01 2.13803210e-11
 3.99050150e-06 6.10181202e-10]
[3.93004638e-07 4.37159103e-11 1.17418212e-08 3.45247075e-14
 1.29210349e-07 1.69749227e-14 1.69789454e-06 2.39662040e-13
 9.99997768e-01 2.71374998e-11]
[5.99546657e-03 3.92373941e-02 6.52876174e-05 9.43438879e-01
 9.75574600e-03 1.60764751e-07 1.43378178e-03 1.05646153e-05
 6.17158911e-05 1.00326243e-06]
[4.46669673e-02 3.19434042e-03 4.14238095e-01 1.44107724e-02
 1.53836046e-01 2.15410550e-05 3.45377110e-01 6.40027906e-06
 2.42329759e-02 1.57514943e-05]
[9.52900880e-03 8.18141787e-03 2.31781502e-01 2.37561925e-02
 4.78370330e-01 7.10753248e-09 2.34020003e-01 5.92378530e-08
 1.43614283e-02 5.11206583e-08]
[9.75721392e-17 1.50723508e-12 1.97256717e-25 4.92384262e-23
 1.38695464e-23 2.69146223e-02 2.78195248e-21 3.71794998e-01
 8.21230855e-08 6.01290297e-01]
[3.42241325e-14 1.20720898e-08 9.84691347e-20 4.60064105e-17
 6.82056014e-17 1.46786953e-02 6.85339568e-17 9.83680513e-01
 1.23136934e-06 1.63954873e-03]
[6.96274979e-24 1.87702545e-20 6.76264595e-37 4.86066191e-36
 8.14117491e-35 6.35177205e-05 6.92891872e-30 1.69746222e-02
 1.15822692e-10 9.82961860e-01]
[1.21676225e-02 1.23190449e-03 3.96914373e-01 2.63359062e-03
 2.24769801e-01 5.45832066e-07 3.34192277e-01 3.10921131e-07
 2.80880610e-02 1.51298542e-06]
[7.92198199e-01 1.12713476e-03 3.84208871e-04 2.01800514e-03
 2.83289462e-05 2.63096168e-10 2.04218673e-01 8.62283219e-10
 2.54374564e-05 1.16591823e-08]
[1.98335448e-10 9.99994586e-01 2.00801559e-13 5.16915996e-06
 2.41540940e-07 7.78404630e-17 1.38008224e-10 2.95714442e-09
 1.57033038e-12 1.62392584e-12]
[7.93356696e-01 8.57814556e-04 4.09148312e-04 1.23287632e-03
 2.45460415e-05 2.16523671e-10 2.04091824e-01 6.32151014e-10
 2.70837094e-05 1.06114168e-08]
[4.88962283e-04 8.88736874e-04 4.90640706e-01 7.43437436e-05
 2.23181823e-01 1.74703294e-11 2.84130243e-01 1.31134451e-10
 5.95182991e-04 8.86404723e-10]
[1.54519793e-02 2.61367988e-02 1.89229600e-01 1.40116337e-01
 4.39620766e-01 5.65886049e-08 1.84392207e-01 5.47584090e-07
 5.05143078e-03 2.77606937e-07]
[4.88258002e-01 8.60928603e-03 3.58773094e-02 1.67834661e-01
 1.17972298e-02 4.22876404e-04 2.80865810e-01 1.21531242e-04
 6.04778378e-03 1.65511261e-04]
[2.10008121e-04 5.75175656e-04 4.93877714e-01 1.55252880e-05
 2.41802247e-01 2.53219468e-14 2.63343703e-01 5.97032637e-13
 1.75626789e-04 6.76980732e-12]
[4.65279028e-18 2.67059398e-09 1.17437071e-24 1.05477473e-20
 1.83497140e-20 1.04025691e-03 3.29591967e-21 9.98706696e-01
 4.01513584e-09 2.53040249e-04]
[2.46892366e-06 4.00548087e-07 1.49799946e-09 3.26720102e-09
 6.72744275e-10 7.72373544e-01 5.29372203e-08 1.27466162e-01
 4.57061482e-03 9.55867511e-02]
[1.53564708e-01 2.86082885e-02 4.47365195e-03 7.34076578e-01
 1.71638084e-02 3.01960295e-05 6.09453822e-02 7.34599530e-05
 1.03122672e-03 3.27007098e-05]
[6.32400264e-01 3.47073655e-03 2.03638641e-02 2.63651809e-02
 3.00101577e-03 4.02871931e-06 3.12279342e-01 1.66605019e-06
 2.10674062e-03 7.16075534e-06]
[1.20404987e-18 1.01982436e-16 5.78743518e-29 2.02230564e-28
 1.43264521e-27 5.74611339e-04 3.31983290e-23 2.61822462e-02
 1.48355290e-08 9.73243128e-01]
[8.97943773e-22 1.00000000e+00 1.91992394e-27 1.26250654e-13
 3.52865667e-15 3.11711802e-32 3.38035966e-22 1.07694397e-16
 1.05442752e-24 4.16905267e-22]
[1.01793178e-01 2.62363799e-02 5.10515453e-03 7.95758192e-01
 2.56045390e-02 1.06215528e-04 4.31184107e-02 2.13191580e-04
 1.99832531e-03 6.64135107e-05]
[2.06784322e-03 6.99124946e-06 3.07281699e-04 2.51262383e-06
 4.67343099e-04 3.71505139e-06 3.01784341e-03 2.40869166e-06
 9.94115759e-01 8.30210056e-06]
[5.13915643e-07 3.54350143e-05 3.37289576e-01 3.24271578e-08
 5.04036541e-01 4.49085075e-22 1.58604678e-01 7.95097133e-19
 3.32235462e-05 2.61475395e-17]
[6.97688960e-23 1.00000000e+00 1.25951133e-27 1.60990483e-15
 8.47062438e-16 6.34892216e-36 2.28621735e-22 3.49084685e-19
 3.55369039e-26 6.96056282e-25]
[4.62228350e-02 5.09215948e-03 4.04405120e-01 2.78005232e-02
 1.59217646e-01 6.47549061e-05 3.38377702e-01 2.11022630e-05
 1.87634375e-02 3.47195216e-05]
[1.07504666e-05 4.06818493e-07 5.40221090e-09 7.18974738e-09
 2.46437552e-09 6.99989119e-01 2.76126770e-07 1.22541842e-01
 1.29672687e-02 1.64490323e-01]
[1.85508182e-05 2.69208089e-04 3.70826348e-01 4.48985537e-06
 4.23430677e-01 3.91938521e-17 2.05266478e-01 7.65696907e-15
 1.84247229e-04 8.51029910e-14]
[7.31401398e-01 2.55102982e-03 2.44061841e-03 9.51802608e-03
 2.78800668e-04 6.90489105e-08 2.53607137e-01 8.77564079e-08
 2.02280730e-04 5.52555028e-07]
[3.82704709e-02 2.59441881e-02 6.68124892e-03 8.45725549e-01
 5.78046018e-02 7.07206414e-05 2.27062941e-02 2.07701433e-04
 2.53887708e-03 5.03482688e-05]
[2.94050627e-02 2.77338501e-03 4.12303189e-01 1.04339875e-02
 1.74619206e-01 8.68283992e-06 3.46860243e-01 3.28753859e-06
 2.35854370e-02 7.51844206e-06]
[1.48864850e-09 1.00443759e-06 1.29900688e-13 1.11929481e-11
 5.14693910e-12 1.83565084e-01 1.43677011e-11 8.00533793e-01
 1.46381375e-04 1.57537350e-02]
[2.02957116e-02 1.37837310e-04 3.31176791e-03 2.31629940e-04
 2.49000442e-03 1.44985300e-03 1.72447029e-02 3.29706064e-04
 9.53965738e-01 5.43049104e-04]
[4.44097492e-03 9.59294718e-06 1.09544182e-03 5.07728679e-06
 1.47361308e-03 2.30824650e-06 9.83454380e-03 1.21447465e-06
 9.83125289e-01 1.19447034e-05]
[8.84382296e-21 2.29987342e-18 3.95019375e-32 2.57427330e-31
 1.13806498e-30 5.06321856e-03 1.60239658e-26 1.20880954e-01
 3.48318650e-08 8.74055793e-01]
[2.62444480e-03 7.45319361e-04 4.22545738e-01 3.90572325e-04
 2.45063294e-01 5.73124963e-10 3.23216541e-01 1.19788115e-09
 5.41408274e-03 6.43533855e-09]
[2.59991873e-25 1.00000000e+00 4.04918677e-30 9.39760024e-17
 8.89918428e-17 5.48054938e-39 1.15026928e-24 1.83368862e-20
 3.87888940e-28 2.30549802e-27]
[1.39379271e-07 4.72899143e-05 3.09667500e-01 1.61831310e-08
 5.62701193e-01 5.32119642e-24 1.27576081e-01 4.70942820e-20
 7.78045329e-06 1.32834054e-18]
[3.32261424e-03 1.54085674e-04 1.09781524e-04 2.40988546e-04
 4.83433259e-05 8.27713652e-01 5.92371050e-04 8.51436299e-02
 4.63967890e-02 3.62777444e-02]
[2.63230441e-13 7.78084106e-11 2.56035450e-20 3.54666633e-19
 5.98472300e-19 4.13818908e-03 2.96977425e-16 6.89186370e-02
 2.99803587e-07 9.26942874e-01]
[5.08313878e-01 6.71120355e-03 4.16764781e-02 1.23501643e-01
 1.07167887e-02 4.76062618e-04 3.00625483e-01 1.12340796e-04
 7.68740885e-03 1.78713683e-04]
[1.12360382e-10 5.42558830e-09 1.24797540e-15 1.77791432e-14
 1.46684463e-14 3.58279569e-01 2.88391209e-13 6.04685593e-01
 3.40870116e-04 3.66939619e-02]
[1.65465836e-11 9.99995114e-01 1.51074647e-14 4.71753316e-06
 1.67993957e-07 1.01312265e-19 1.14132265e-11 5.09825841e-11
 6.72298955e-14 5.54371061e-14]
[1.33985708e-08 9.99571889e-01 1.60237595e-12 4.26502509e-04
 1.36880822e-06 1.04006421e-13 1.69881371e-09 2.24525849e-07
 7.84568689e-11 3.62416878e-10]
[3.69881573e-07 5.82707986e-08 2.28835718e-11 5.10606322e-11
 1.83056693e-11 4.91791991e-01 3.90380631e-09 1.75346298e-01
 2.54968051e-03 3.30311598e-01]
[3.70843363e-21 6.43260099e-19 7.87832139e-33 2.51733038e-32
 2.34155365e-31 3.61331762e-04 1.80848199e-26 2.50467538e-02
 2.32610722e-09 9.74591912e-01]
[7.01605597e-06 1.70913944e-06 1.26460222e-08 2.87733114e-08
 7.25395026e-09 7.97924979e-01 2.69427487e-07 1.37992223e-01
 6.35722222e-03 5.77165319e-02]
[7.13015662e-01 4.26510004e-03 3.33140723e-03 2.19615680e-02
 5.79916332e-04 1.84260273e-07 2.56571949e-01 2.35548258e-07
 2.72942231e-04 1.03521368e-06]
[8.93395582e-06 2.57458687e-04 4.59399482e-01 9.53619626e-07
 3.33752688e-01 6.60542992e-17 2.06540870e-01 9.77199633e-15
 3.96143357e-05 1.42420278e-13]
[8.73212140e-01 2.06944460e-04 1.52043754e-05 5.35354403e-05
 3.70963158e-07 7.11535433e-15 1.26511390e-01 1.26222849e-13
 4.15293235e-07 1.03693973e-11]
[1.87734579e-02 2.73636193e-03 4.13059806e-01 7.79483203e-03
 1.98007091e-01 1.17994407e-06 3.45522987e-01 7.08426308e-07
 1.41018735e-02 1.70241761e-06]
[6.24797563e-07 8.28012977e-05 4.14973156e-01 4.06424246e-08
 4.22457380e-01 2.02825829e-21 1.62477160e-01 3.00912011e-18
 8.83719211e-06 8.82645360e-17]
[1.66382149e-09 5.77318479e-09 2.88966704e-14 1.80557510e-13
 5.52549569e-14 6.01648949e-01 5.00178498e-12 2.88703915e-01
 5.38562296e-04 1.09108566e-01]
[2.87922216e-19 6.52028745e-12 1.79911682e-27 3.26469238e-24
 3.62523826e-24 5.92415695e-03 1.72902175e-23 9.85280994e-01
 4.95996217e-09 8.79484445e-03]
[1.97808515e-01 2.25499390e-02 1.19491565e-02 6.45221658e-01
 2.42661512e-02 3.27828288e-04 9.44736896e-02 3.12295068e-04
 2.94707861e-03 1.43688285e-04]
[1.04697380e-21 2.96807687e-19 1.33266577e-33 4.44641798e-33
 5.27752249e-32 1.29841899e-04 5.93154388e-27 1.49938279e-02
 5.83963390e-10 9.84876330e-01]
[4.66377112e-02 2.98847842e-02 1.82964482e-03 8.80348247e-01
 2.25781292e-02 2.13689169e-05 1.77495704e-02 1.06478984e-04
 8.17915920e-04 2.61492690e-05]
[1.62151478e-03 9.56905332e-04 4.81279672e-01 2.11209624e-04
 2.06081146e-01 3.43251247e-10 3.07923100e-01 1.03998256e-09
 1.92644463e-03 6.45200755e-09]
[3.09251510e-07 1.61852053e-04 3.15356205e-01 1.01220634e-07
 5.55850615e-01 1.08902434e-22 1.28624582e-01 9.11672466e-19
 6.33587917e-06 1.09004061e-17]
[6.59858146e-01 3.91079463e-03 8.17474592e-03 3.41403719e-02
 1.43121084e-03 5.17633332e-06 2.91118159e-01 2.92947947e-06
 1.34949239e-03 8.97418352e-06]
[4.10679758e-04 5.34580267e-02 6.45985334e-07 9.43279118e-01
 2.79957022e-03 2.58227053e-11 5.07641060e-05 8.30629162e-08
 1.10822156e-06 3.46860588e-09]
[1.62561115e-06 1.72148438e-09 3.40576259e-09 4.66077660e-12
 1.12781519e-08 9.22730101e-07 2.83628298e-07 1.51522841e-06
 9.99989382e-01 6.25424821e-06]
[1.15877463e-08 1.04727488e-08 1.95798481e-13 9.78706298e-13
 2.09680792e-13 5.26399944e-01 4.50634489e-11 2.20510277e-01
 5.85534509e-04 2.52504222e-01]
[5.33736162e-18 1.22979006e-15 9.51401987e-28 1.12411431e-26
 1.84475654e-26 1.51167518e-02 6.17015790e-23 1.75276643e-01
 2.06907483e-07 8.09606398e-01]
[1.12937963e-01 2.32570355e-02 1.32816604e-02 7.41887642e-01
 4.08568306e-02 2.62725583e-04 6.35085951e-02 3.17937762e-04
 3.56555018e-03 1.24059751e-04]
[5.56202632e-02 2.59322051e-02 4.44402610e-03 8.50535194e-01
 3.57488663e-02 5.72898881e-05 2.56660808e-02 1.62845038e-04
 1.77963476e-03 5.35951793e-05]
[1.12099160e-23 1.48734828e-20 1.43155967e-36 6.44384262e-36
 1.07464277e-34 4.71020127e-05 1.95223915e-29 1.18387641e-02
 7.23239738e-11 9.88114134e-01]
[5.28650933e-01 5.44153582e-03 5.91749982e-02 5.87860792e-02
 1.18364241e-02 2.54630285e-05 3.31342584e-01 7.29651950e-06
 4.71180468e-03 2.28809507e-05]
[5.34090397e-01 6.46215240e-03 4.49443740e-02 8.45862702e-02
 1.00111185e-02 1.10462404e-04 3.14661746e-01 3.11141277e-05
 5.03344343e-03 6.89214152e-05]
[1.60969293e-11 1.84583511e-08 1.95912158e-16 8.47377578e-15
 8.64477388e-15 1.44740116e-01 5.45745033e-14 8.42112794e-01
 6.15772338e-05 1.30854940e-02]
[8.96848530e-04 8.32307714e-04 5.08396586e-01 7.73289000e-05
